solute_id,solvent_id,T_K,gamma_inf_exp,record_file,record_set,m,solute_inchikey,solvent_inchikey,solute_cas,solvent_cas,solute_name,solvent_name,solute_smiles,solvent_smiles,g_res,g_full,solvent_donor_class,aqueous
123911,56235,313.2,1.32,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.27763173659827955,RYHBNJHYFVUHQT-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,123-91-1,56-23-5,"1,4-dioxane",tetrachloromethane,C1COCCO1,C(Cl)(Cl)(Cl)Cl,0.4503402,0.44737655,inert,False
123911,56235,313.2,1.34,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.29266961396282004,RYHBNJHYFVUHQT-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,123-91-1,56-23-5,"1,4-dioxane",tetrachloromethane,C1COCCO1,C(Cl)(Cl)(Cl)Cl,0.4503402,0.44737655,inert,False
123911,56235,337.7,1.34,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.29266961396282004,RYHBNJHYFVUHQT-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,123-91-1,56-23-5,"1,4-dioxane",tetrachloromethane,C1COCCO1,C(Cl)(Cl)(Cl)Cl,0.4379604,0.43499672,inert,False
124185,56235,313.2,1.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.09531017980432493,DIOQZVSQGTUSAI-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,124-18-5,56-23-5,decane,tetrachloromethane,CCCCCCCCCC,C(Cl)(Cl)(Cl)Cl,0.06596005,-0.15128931,inert,False
142825,56235,298.2,1.34,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.29266961396282004,IMNFDUFMRHMDMM-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,142-82-5,56-23-5,heptane,tetrachloromethane,CCCCCCC,C(Cl)(Cl)(Cl)Cl,0.04884498,0.008290276,inert,False
142825,56235,313.2,1.24,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.2151113796169455,IMNFDUFMRHMDMM-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,142-82-5,56-23-5,heptane,tetrachloromethane,CCCCCCC,C(Cl)(Cl)(Cl)Cl,0.04539655,0.004841849,inert,False
142825,56235,328.3,1.27,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.23901690047049992,IMNFDUFMRHMDMM-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,142-82-5,56-23-5,heptane,tetrachloromethane,CCCCCCC,C(Cl)(Cl)(Cl)Cl,0.042247143,0.0016924404,inert,False
142825,56235,349.1,1.15,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.13976194237515863,IMNFDUFMRHMDMM-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,142-82-5,56-23-5,heptane,tetrachloromethane,CCCCCCC,C(Cl)(Cl)(Cl)Cl,0.03838128,-0.0021734238,inert,False
565753,56235,298.2,1.36,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.3074846997479607,RLPGDEORIPLBNF-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,565-75-3,56-23-5,"2,3,4-trimethylpentane",tetrachloromethane,CC(C)C(C)C(C)C,C(Cl)(Cl)(Cl)Cl,0.024742352,0.006573485,inert,False
592132,56235,298.2,1.38,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.3220834991691132,UWNADWZGEHDQAB-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,592-13-2,56-23-5,"2,5-dimethylhexane",tetrachloromethane,CC(C)CCC(C)C,C(Cl)(Cl)(Cl)Cl,0.03557188,-0.037085198,inert,False
1634044,56235,308.2,0.79,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.23572233352106983,BZLVMXJERCGZMT-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,1634-04-4,56-23-5,2-methoxy-2-methylpropane,tetrachloromethane,CC(C)(C)OC,C(Cl)(Cl)(Cl)Cl,-0.11570738,-0.1163355,inert,False
1678917,56235,298.2,1.23,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.20701416938432612,IIEWJVIFRVWJOD-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,1678-91-7,56-23-5,ethylcyclohexane,tetrachloromethane,CCC1CCCCC1,C(Cl)(Cl)(Cl)Cl,0.05717296,0.029051818,inert,False
67561,60297,298.2,4.72,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.5518087995974639,OKKJLVBELUTLKV-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,67-56-1,60-29-7,methanol,diethyl ether,CO,CCOCC,0.9442516,0.74291956,inert,False
67561,60297,338.2,3.82,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.3402504226184837,OKKJLVBELUTLKV-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,67-56-1,60-29-7,methanol,diethyl ether,CO,CCOCC,0.9217787,0.7204466,inert,False
67561,60297,388.2,2.88,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.0577902941478545,OKKJLVBELUTLKV-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,67-56-1,60-29-7,methanol,diethyl ether,CO,CCOCC,0.884782,0.68345,inert,False
67641,60297,298.1,2.27,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.8197798314933114,CSCPPACGZOOCGX-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,67-64-1,60-29-7,acetone,diethyl ether,CC(=O)C,CCOCC,0.41781196,0.3868696,inert,False
67641,60297,338.2,2.05,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.7178397931503168,CSCPPACGZOOCGX-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,67-64-1,60-29-7,acetone,diethyl ether,CC(=O)C,CCOCC,0.37013456,0.3391922,inert,False
67641,60297,388.3,1.87,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.6259384308664954,CSCPPACGZOOCGX-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,67-64-1,60-29-7,acetone,diethyl ether,CC(=O)C,CCOCC,0.31817803,0.28723568,inert,False
75058,60297,298.1,3.97,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.3787660946990992,WEVYAHXRMPXWCK-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,75-05-8,60-29-7,acetonitrile,diethyl ether,CC#N,CCOCC,1.1888618,1.0882041,inert,False
75058,60297,338.2,3.32,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.199964782928397,WEVYAHXRMPXWCK-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,75-05-8,60-29-7,acetonitrile,diethyl ether,CC#N,CCOCC,1.0886362,0.98797846,inert,False
75058,60297,388.2,2.67,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.9820784724121582,WEVYAHXRMPXWCK-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,75-05-8,60-29-7,acetonitrile,diethyl ether,CC#N,CCOCC,0.9604858,0.8598281,inert,False
75525,60297,298.2,3.93,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.3686394258811698,LYGJENNIWJXYER-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,75-52-5,60-29-7,nitromethane,diethyl ether,C[N+](=O)[O-],CCOCC,0.52088857,0.44484538,inert,False
108883,60297,298.2,1.2,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.1823215567939546,YXFVVABEGXRONW-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,108-88-3,60-29-7,toluene,diethyl ether,CC1=CC=CC=C1,CCOCC,-0.09663778,-0.08328032,inert,False
111659,60297,298.2,1.53,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.4252677354043441,TVMXDCGIABBOFY-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,111-65-9,60-29-7,octane,diethyl ether,CCCCCCCC,CCOCC,0.33001578,0.23855966,inert,False
123911,60297,298.2,1.96,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.6729444732424258,RYHBNJHYFVUHQT-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,123-91-1,60-29-7,"1,4-dioxane",diethyl ether,C1COCCO1,CCOCC,0.29986748,0.30830973,inert,False
56235,62533,293.2,4.8,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.5686159179138452,VZGDMQKNWNREIO-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,56-23-5,62-53-3,tetrachloromethane,aniline,C(Cl)(Cl)(Cl)Cl,C1=CC=C(C=C1)N,1.6313883,1.635435,strong_donor,False
64175,62533,298.2,2.4,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.8754687373538999,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,64-17-5,62-53-3,ethanol,aniline,CCO,C1=CC=C(C=C1)N,-1.2904563,-1.3667917,strong_donor,False
64175,62533,313.2,2.69,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.9895411936137477,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,64-17-5,62-53-3,ethanol,aniline,CCO,C1=CC=C(C=C1)N,-1.167342,-1.2436774,strong_donor,False
64175,62533,313.2,2.54,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.9321640810304452,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,64-17-5,62-53-3,ethanol,aniline,CCO,C1=CC=C(C=C1)N,-1.167342,-1.2436774,strong_donor,False
64175,62533,328.2,2.45,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.8960880245566357,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,64-17-5,62-53-3,ethanol,aniline,CCO,C1=CC=C(C=C1)N,-1.0582126,-1.1345481,strong_donor,False
64175,62533,350.8,2.17,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.7747271675523681,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,64-17-5,62-53-3,ethanol,aniline,CCO,C1=CC=C(C=C1)N,-0.91604245,-0.99237794,strong_donor,False
64175,62533,386.7,1.88,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.6312717768418578,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,64-17-5,62-53-3,ethanol,aniline,CCO,C1=CC=C(C=C1)N,-0.734168,-0.8105035,strong_donor,False
67561,62533,293.2,2.39,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.8712933659434193,OKKJLVBELUTLKV-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,67-56-1,62-53-3,methanol,aniline,CO,C1=CC=C(C=C1)N,-0.5567168,-0.76165855,strong_donor,False
67641,62533,386.7,1.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.09531017980432493,CSCPPACGZOOCGX-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,67-64-1,62-53-3,acetone,aniline,CC(=O)C,C1=CC=C(C=C1)N,-2.1683226,-2.2005675,strong_donor,False
67641,62533,350.8,0.94,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.06187540371808753,CSCPPACGZOOCGX-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,67-64-1,62-53-3,acetone,aniline,CC(=O)C,C1=CC=C(C=C1)N,-2.6027155,-2.6349604,strong_donor,False
67641,62533,313.2,0.7,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.35667494393873245,CSCPPACGZOOCGX-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,67-64-1,62-53-3,acetone,aniline,CC(=O)C,C1=CC=C(C=C1)N,-3.197657,-3.229902,strong_donor,False
67641,62533,277.4,0.62,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.4780358009429998,CSCPPACGZOOCGX-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,67-64-1,62-53-3,acetone,aniline,CC(=O)C,C1=CC=C(C=C1)N,-3.9539003,-3.9861453,strong_donor,False
67641,62533,293.2,0.8,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2231435513142097,CSCPPACGZOOCGX-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,67-64-1,62-53-3,acetone,aniline,CC(=O)C,C1=CC=C(C=C1)N,-3.5925777,-3.6248226,strong_donor,False
67663,62533,293.2,1.5,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.4054651081081644,HEDRZPFGACZZDS-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,67-66-3,62-53-3,trichloromethane,aniline,C(Cl)(Cl)Cl,C1=CC=C(C=C1)N,0.57150877,0.5610675,strong_donor,False
71432,62533,293.2,2.22,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.7975071958841882,UHOVQNZJYSORNB-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,71-43-2,62-53-3,benzene,aniline,C1=CC=CC=C1,C1=CC=C(C=C1)N,0.3997741,0.3942907,strong_donor,False
71432,62533,293.2,2.24,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.8064758658669485,UHOVQNZJYSORNB-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,71-43-2,62-53-3,benzene,aniline,C1=CC=CC=C1,C1=CC=C(C=C1)N,0.3997741,0.3942907,strong_donor,False
71432,62533,298.2,2.2,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.7884573603642703,UHOVQNZJYSORNB-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,71-43-2,62-53-3,benzene,aniline,C1=CC=CC=C1,C1=CC=C(C=C1)N,0.3940886,0.38860518,strong_donor,False
71432,62533,298.2,2.24,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.8064758658669485,UHOVQNZJYSORNB-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,71-43-2,62-53-3,benzene,aniline,C1=CC=CC=C1,C1=CC=C(C=C1)N,0.3940886,0.38860518,strong_donor,False
71432,62533,298.2,2.34,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.85015092936961,UHOVQNZJYSORNB-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,71-43-2,62-53-3,benzene,aniline,C1=CC=CC=C1,C1=CC=C(C=C1)N,0.3940886,0.38860518,strong_donor,False
71432,62533,333.2,2.0,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.6931471805599453,UHOVQNZJYSORNB-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,71-43-2,62-53-3,benzene,aniline,C1=CC=CC=C1,C1=CC=C(C=C1)N,0.3569383,0.35145488,strong_donor,False
71432,62533,373.2,1.8,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.5877866649021191,UHOVQNZJYSORNB-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,71-43-2,62-53-3,benzene,aniline,C1=CC=CC=C1,C1=CC=C(C=C1)N,0.319589,0.31410557,strong_donor,False
74964,62533,293.2,2.14,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.7608058290337602,RDHPKYGYEGBMSE-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,74-96-4,62-53-3,bromoethane,aniline,CCBr,C1=CC=C(C=C1)N,0.33044556,0.2949285,strong_donor,False
75036,62533,293.2,2.83,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.0402767116551463,HVTICUPFWKNHNG-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,75-03-6,62-53-3,iodoethane,aniline,CCI,C1=CC=C(C=C1)N,0.46109,0.44141957,strong_donor,False
75058,62533,293.2,0.98,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.020202707317519466,WEVYAHXRMPXWCK-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,75-05-8,62-53-3,acetonitrile,aniline,CC#N,C1=CC=C(C=C1)N,-1.8539958,-1.9537212,strong_donor,False
75058,62533,343.2,1.03,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.02955880224154443,WEVYAHXRMPXWCK-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,75-05-8,62-53-3,acetonitrile,aniline,CC#N,C1=CC=C(C=C1)N,-1.3574425,-1.4571679,strong_donor,False
75058,62533,393.2,1.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.09531017980432493,WEVYAHXRMPXWCK-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,75-05-8,62-53-3,acetonitrile,aniline,CC#N,C1=CC=C(C=C1)N,-1.0257478,-1.1254731,strong_donor,False
75092,62533,293.2,1.41,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.34358970439007686,YMWUJEATGCHHMB-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,75-09-2,62-53-3,dichloromethane,aniline,C(Cl)Cl,C1=CC=C(C=C1)N,0.12422455,0.07726908,strong_donor,False
75150,62533,293.2,3.53,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.2612978709452054,QGJOPFRUJISHPQ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,75-15-0,62-53-3,carbon disulfide,aniline,C(=S)=S,C1=CC=C(C=C1)N,1.4568329,1.4145318,strong_donor,False
75525,62533,298.2,1.14,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.131028262406404,LYGJENNIWJXYER-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,75-52-5,62-53-3,nitromethane,aniline,C[N+](=O)[O-],C1=CC=C(C=C1)N,-0.18678449,-0.261164,strong_donor,False
78784,62533,293.2,20.29,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.0101281538377234,QWTDNUCVQCZILF-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,78-78-4,62-53-3,2-methylbutane,aniline,CCC(C)C,C1=CC=C(C=C1)N,2.0885715,2.0888412,strong_donor,False
79163,62533,413.5,1.26,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.23111172096338664,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,79-16-3,62-53-3,N-methylacetamide,aniline,CC(=O)NC,C1=CC=C(C=C1)N,-1.9692098,-1.9725466,strong_donor,False
96377,62533,293.2,13.7,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.617395832834079,GDOPTJXRTPNYNR-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,96-37-7,62-53-3,methylcyclopentane,aniline,CC1CCCC1,C1=CC=C(C=C1)N,2.2350724,2.2376182,strong_donor,False
108394,62533,453.2,0.78,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2484613592984996,RLSSMJSEOOYNOY-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-39-4,62-53-3,3-methylphenol,aniline,CC1=CC(=CC=C1)O,C1=CC=C(C=C1)N,0.18378305,0.17780763,strong_donor,False
108394,62533,453.2,0.82,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.19845093872383832,RLSSMJSEOOYNOY-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-39-4,62-53-3,3-methylphenol,aniline,CC1=CC(=CC=C1)O,C1=CC=C(C=C1)N,0.18378305,0.17780763,strong_donor,False
108394,62533,437.9,0.77,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2613647641344075,RLSSMJSEOOYNOY-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-39-4,62-53-3,3-methylphenol,aniline,CC1=CC(=CC=C1)O,C1=CC=C(C=C1)N,0.19753063,0.1915552,strong_donor,False
108394,62533,437.9,0.8,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2231435513142097,RLSSMJSEOOYNOY-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-39-4,62-53-3,3-methylphenol,aniline,CC1=CC(=CC=C1)O,C1=CC=C(C=C1)N,0.19753063,0.1915552,strong_donor,False
108394,62533,422.9,0.77,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2613647641344075,RLSSMJSEOOYNOY-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-39-4,62-53-3,3-methylphenol,aniline,CC1=CC(=CC=C1)O,C1=CC=C(C=C1)N,0.21226755,0.20629212,strong_donor,False
108394,62533,422.9,0.77,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2613647641344075,RLSSMJSEOOYNOY-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-39-4,62-53-3,3-methylphenol,aniline,CC1=CC(=CC=C1)O,C1=CC=C(C=C1)N,0.21226755,0.20629212,strong_donor,False
108394,62533,407.9,0.75,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2876820724517809,RLSSMJSEOOYNOY-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-39-4,62-53-3,3-methylphenol,aniline,CC1=CC(=CC=C1)O,C1=CC=C(C=C1)N,0.22838247,0.22240704,strong_donor,False
108394,62533,407.9,0.76,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2744368457017603,RLSSMJSEOOYNOY-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-39-4,62-53-3,3-methylphenol,aniline,CC1=CC(=CC=C1)O,C1=CC=C(C=C1)N,0.22838247,0.22240704,strong_donor,False
108394,62533,408.2,0.76,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2744368457017603,RLSSMJSEOOYNOY-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-39-4,62-53-3,3-methylphenol,aniline,CC1=CC(=CC=C1)O,C1=CC=C(C=C1)N,0.22804639,0.22207096,strong_donor,False
108872,62533,293.2,17.5,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.8622008809294686,UAEPNZWRGJTJPN-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-87-2,62-53-3,methylcyclohexane,aniline,CC1CCCCC1,C1=CC=C(C=C1)N,2.4944935,2.5025673,strong_donor,False
108872,62533,293.2,17.53,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.863913698933143,UAEPNZWRGJTJPN-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-87-2,62-53-3,methylcyclohexane,aniline,CC1CCCCC1,C1=CC=C(C=C1)N,2.4944935,2.5025673,strong_donor,False
108883,62533,298.2,2.84,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.0438040521731147,YXFVVABEGXRONW-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-88-3,62-53-3,toluene,aniline,CC1=CC=CC=C1,C1=CC=C(C=C1)N,0.63810056,0.6373008,strong_donor,False
108907,62533,293.2,2.59,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.9516578757114463,MVPPADPHJFYWMZ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-90-7,62-53-3,chlorobenzene,aniline,C1=CC=C(C=C1)Cl,C1=CC=C(C=C1)N,0.686019,0.68538886,strong_donor,False
108907,62533,343.2,2.08,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.7323678937132266,MVPPADPHJFYWMZ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-90-7,62-53-3,chlorobenzene,aniline,C1=CC=C(C=C1)Cl,C1=CC=C(C=C1)N,0.58603776,0.5854076,strong_donor,False
108907,62533,393.2,1.79,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.5822156198526637,MVPPADPHJFYWMZ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,108-90-7,62-53-3,chlorobenzene,aniline,C1=CC=C(C=C1)Cl,C1=CC=C(C=C1)N,0.5032682,0.50263804,strong_donor,False
109660,62533,293.2,19.72,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.9816333491744893,OFBQJSOFQDEBGM-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,109-66-0,62-53-3,pentane,aniline,CCCCC,C1=CC=C(C=C1)N,2.210876,2.2131166,strong_donor,False
109660,62533,293.2,20.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.0007198150650303,OFBQJSOFQDEBGM-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,109-66-0,62-53-3,pentane,aniline,CCCCC,C1=CC=C(C=C1)N,2.210876,2.2131166,strong_donor,False
109671,62533,293.2,10.4,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.341805806147327,YWAKXRMUMFPDSH-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,109-67-1,62-53-3,1-pentene,aniline,CCCC=C,C1=CC=C(C=C1)N,1.1832143,1.1861426,strong_donor,False
110543,62533,293.2,24.87,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.2136622578153133,VLKZOEOYAKHREP-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,110-54-3,62-53-3,hexane,aniline,CCCCCC,C1=CC=C(C=C1)N,2.5481157,2.5356207,strong_donor,False
110543,62533,293.2,25.7,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.246490991901174,VLKZOEOYAKHREP-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,110-54-3,62-53-3,hexane,aniline,CCCCCC,C1=CC=C(C=C1)N,2.5481157,2.5356207,strong_donor,False
110543,62533,298.2,26.25,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.2676659890376327,VLKZOEOYAKHREP-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,110-54-3,62-53-3,hexane,aniline,CCCCCC,C1=CC=C(C=C1)N,2.4971285,2.4846334,strong_donor,False
