sample_id,ln_x2_final,T,T_m,dH_fus,tau_12,tau_21,alpha,eta,denominator,d_lnx2_dTm,d_lnx2_ddH,d_lnx2_dtau12,d_lnx2_dtau21,d_lnx2_dalpha,d_lnx2_dTm_abs,d_lnx2_ddH_abs,d_lnx2_dtau12_abs,d_lnx2_dtau21_abs,d_lnx2_dalpha_abs,abs_error
3260,-4.4464893,323.15,684.38086,21952.71,0.07515399,0.06287688,0.29503587,-0.2715881530104345,0.9968170848984583,-0.00565544700119514,-0.0001970867085002142,-0.9787817888087191,-0.9447829484587165,0.003849121008138922,0.00565544700119514,0.0001970867085002142,0.9787817888087191,0.9447829484587165,0.003849121008138922,0.3932080173012622
3261,-8.684082,278.15,695.51715,24313.955,1.4965959,1.0934606,0.1994801,-5.44675450916492,0.999078089187389,-0.006051046179693733,-0.00025972987201184933,-1.0003298592677334,-0.6291055604483926,0.9627243884155761,0.006051046179693733,0.00025972987201184933,1.0003298592677334,0.6291055604483926,0.9627243884155761,1.243083648640706
3262,-8.462812,283.15,695.51715,24313.955,1.4786361,1.0659003,0.19948567,-5.36337047896312,0.9988673773450049,-0.006052322652544678,-0.0002521400312767455,-1.0003987235249119,-0.6371136720098803,0.920173896858711,0.006052322652544678,0.0002521400312767455,1.0003987235249119,0.6371136720098803,0.920173896858711,1.0902999870398702
3263,-8.248968,288.15,695.51715,24313.955,1.4612994,1.0392979,0.19949117,-5.2825948702822885,0.9986184518631416,-0.0060538313141660065,-0.0002448217121882106,-1.0004783789552276,-0.6449313024393889,0.8798478318208174,0.0060538313141660065,0.0002448217121882106,1.0004783789552276,0.6449313024393889,0.8798478318208174,0.9031033394625592
3264,-8.042172,293.15,695.51715,24313.955,1.4445533,1.0136051,0.19949669,-5.204281872059298,0.9983262527037023,-0.006055603204283686,-0.00023776190029398898,-1.0005698819832554,-0.6525685784583283,0.8416181520851623,0.006055603204283686,0.00023776190029398898,1.0005698819832554,0.6525685784583283,0.8416181520851623,0.7082146466381474
3265,-7.8420706,298.15,695.51715,24313.955,1.4283681,0.98877525,0.19950221,-5.128295635363871,0.9979853246855629,-0.006057671896826561,-0.00023094849121048562,-1.0006743037829013,-0.6600360813033155,0.8053642485596696,0.006057671896826561,0.00023094849121048562,1.0006743037829013,0.6600360813033155,0.8053642485596696,0.6627000918888726
3266,-7.6483307,303.15,695.51715,24313.955,1.4127158,0.964766,0.19950762,-5.054508500343635,0.9975898109309087,-0.00606007357788838,-0.00022437021247996222,-1.000792721449105,-0.6673439710871786,0.770976520953003,0.00606007357788838,0.00022437021247996222,1.000792721449105,0.6673439710871786,0.770976520953003,0.6259163243292853
3267,-7.460641,308.15,695.51715,24313.955,1.3975699,0.9415373,0.19951311,-4.982799787118524,0.9971334585933309,-0.00606284705692404,-0.00021801655041736278,-1.0009262030512798,-0.6745019463776375,0.7383527182727746,0.00606284705692404,0.00021801655041736278,1.0009262030512798,0.6745019463776375,0.7383527182727746,0.621528373778931
3268,-7.27871,313.15,695.51715,24313.955,1.3829077,0.9190519,0.19951853,-4.9130621299413235,0.9966096177331494,-0.006066033828314699,-0.0002118776856938956,-1.001075800410951,-0.6815199723479763,0.7073988477198474,0.006066033828314699,0.0002118776856938956,1.001075800410951,0.6815199723479763,0.7073988477198474,0.6700493665716811
3269,-7.1022606,318.15,695.51715,24313.955,1.3687055,0.8972749,0.19952399,-4.845186479670927,0.9960112399719906,-0.006069678144358163,-0.00020594443521636626,-1.0012425334431556,-0.6884075031922604,0.6780277641240458,0.006069678144358163,0.00020594443521636626,1.0012425334431556,0.6884075031922604,0.6780277641240458,0.7182915320024268
3270,-5.127447,278.15,692.38367,26585.857,-0.7643281,-0.780943,0.32758963,3.764142259269855,1.0223277052380078,-0.006524644909387116,-0.00025305758861509194,-0.971379079971594,-1.5574774696193594,0.7523573284879961,0.006524644909387116,0.00025305758861509194,0.971379079971594,1.5574774696193594,0.7523573284879961,2.1895874579323613
3271,-4.9438167,283.15,692.38367,26585.857,-0.75839823,-0.7752782,0.32755068,3.7228275244756523,1.026533870415613,-0.006497910541428081,-0.0002445821016026349,-0.9659984575610799,-1.540188389841529,0.7335970370048499,0.006497910541428081,0.0002445821016026349,0.9659984575610799,1.540188389841529,0.7335970370048499,2.078603749288952
3272,-4.767338,288.15,692.38367,26585.857,-0.7526482,-0.7697767,0.32751185,3.681919359275176,1.0313073051038926,-0.006467834780860608,-0.00023630283391696877,-0.9599152543940475,-1.5215974407255297,0.7146970443890018,0.006467834780860608,0.00023630283391696877,0.9599152543940475,1.5215974407255297,0.7146970443890018,1.9465163572619373
3273,-4.5977182,293.15,692.38367,26585.857,-0.74706864,-0.7644298,0.32747316,3.6412990344515723,1.0366853529992865,-0.006434281374197413,-0.00022820936545422515,-0.9530938128784663,-1.5016343390940174,0.6956196479714868,0.006434281374197413,0.00022820936545422515,0.9530938128784663,1.5016343390940174,0.6956196479714868,1.8563335666114071
3274,-4.43468,298.15,692.38367,26585.857,-0.7416516,-0.7592311,0.32743463,3.600865376794826,1.042702158871156,-0.006397153013405062,-0.00022029355426142174,-0.9455054438404833,-1.4802479158902366,0.6763424991641569,0.006397153013405062,0.00022029355426142174,0.9455054438404833,1.4802479158902366,0.6763424991641569,1.7639400194505126
3275,-4.2779694,303.15,692.38367,26585.857,-0.73638856,-0.7541723,0.3273962,3.56051325593696,1.0493871656839395,-0.00635640064585618,-0.00021254957633152444,-0.9371302755863935,-1.4574060925919388,0.6568513265761375,0.00635640064585618,0.00021254957633152444,0.9371302755863935,1.4574060925919388,0.6568513265761375,1.6991563449508518
3276,-4.127342,308.15,692.38367,26585.857,-0.7312722,-0.7492472,0.32735795,3.5201557957060707,1.0567649199125866,-0.006312023735854455,-0.00020497364408502216,-0.9279575104796789,-1.4331001025798757,0.6371475977898657,0.006312023735854455,0.00020497364408502216,0.9279575104796789,1.4331001025798757,0.6371475977898657,1.6032123011765351
3277,-3.982573,313.15,692.38367,26585.857,-0.72629505,-0.7444484,0.3273198,3.479707781244222,1.0648534817326023,-0.006264077990197697,-0.00019756398657843997,-0.9179870188068777,-1.4073442204449977,0.617242796792462,0.006264077990197697,0.00019756398657843997,0.9179870188068777,1.4073442204449977,0.617242796792462,1.5311398426486886
3278,-3.843437,318.15,692.38367,26585.857,-0.72145087,-0.739771,0.32728177,3.439104512584862,1.0736651187636157,-0.006212668308893023,-0.00019032035999077683,-0.907228201883773,-1.3801765164261,0.597163406818438,0.006212668308893023,0.00019032035999077683,0.907228201883773,1.3801765164261,0.597163406818438,1.4542367715270124
3279,-3.7097266,323.15,692.38367,26585.857,-0.7167338,-0.7352088,0.32724383,3.398284702978101,1.0832043378574407,-0.006157956559609396,-0.000183244061712137,-0.8957016385057538,-1.3516585333090778,0.57694463082363,0.006157956559609396,0.000183244061712137,0.8957016385057538,1.3516585333090778,0.57694463082363,1.3896595568261825
3280,-3.5812387,328.15,692.38367,26585.857,-0.7121376,-0.73075676,0.32720602,3.3572005248684613,1.0934684576974647,-0.006100153333871558,-0.00017633746159333288,-0.8834376669683786,-1.3218740488226097,0.5566325474251435,0.006100153333871558,0.00017633746159333288,0.8834376669683786,1.3218740488226097,0.5566325474251435,1.3368659563973575
3281,-3.457776,333.15,692.38367,26585.857,-0.7076564,-0.72640973,0.32716832,3.3158125962632323,1.1044472333291693,-0.006039514660741204,-0.00016960373395737754,-0.8704758953204381,-1.290926284243092,0.5362805078779354,0.006039514660741204,0.00016960373395737754,0.8704758953204381,1.290926284243092,0.5362805078779354,1.2677157674889117
3282,-7.374926,273.15,690.1454,20344.03,1.218078,0.9095109,0.21661276,-4.394208284532221,0.9972458285483936,-0.005151616716728041,-0.0002667947093935063,-1.0006951944938305,-0.6607062087409634,0.6821874080323566,0.005151616716728041,0.0002667947093935063,1.0006951944938305,0.6607062087409634,0.6821874080323566,3.401931527820849
3283,-7.18351,278.15,690.1454,20344.03,1.203218,0.886905,0.21661904,-4.325962225216827,0.9967165986749454,-0.0051543520875111425,-0.0002589947699719029,-1.0008051282471215,-0.6682256141815354,0.6524714781764736,0.0051543520875111425,0.0002589947699719029,1.0008051282471215,0.6682256141815354,0.6524714781764736,3.5403300517972105
3284,-6.998602,283.15,690.1454,20344.03,1.1888813,0.86509955,0.21662539,-4.259789380373042,0.9961101406630317,-0.005157490192417508,-0.00025148666146984313,-1.0009257830753042,-0.6755755326018356,0.6243855589172147,0.005157490192417508,0.00025148666146984313,1.0009257830753042,0.6755755326018356,0.6243855589172147,3.615499820059085
3285,-6.8198605,288.15,690.1454,20344.03,1.175043,0.84405315,0.2166316,-4.19557541773594,0.9954189635254399,-0.005161071337080181,-0.00024425638859970546,-1.0010572047236936,-0.6827674888382638,0.5978345838372608,0.005161071337080181,0.00024425638859970546,1.0010572047236936,0.6827674888382638,0.5978345838372608,3.687529234906009
3286,-6.646959,293.15,690.1454,20344.03,1.1616733,0.8237252,0.21663797,-4.133190505707687,0.9946352707584158,-0.005165137847082266,-0.00023729091040855163,-1.0011992719887157,-0.6898126380543457,0.5727281756232248,0.005165137847082266,0.00023729091040855163,1.0011992719887157,0.6898126380543457,0.5727281756232248,3.597783582708283
3287,-6.4796033,298.15,690.1454,20344.03,1.1487538,0.80408156,0.21664423,-4.072545403144143,0.9937510078850915,-0.00516973390746111,-0.00023057804735262635,-1.0013517064930355,-0.6967212229688414,0.5489881319998716,0.00516973390746111,0.00023057804735262635,1.0013517064930355,0.6967212229688414,0.5489881319998716,3.609657495055947
3288,-6.317506,303.15,690.1454,20344.03,1.136258,0.78508687,0.21665047,-4.013523191214722,0.9927578455662274,-0.00517490574764185,-0.00022410641306594718,-1.0015140234844482,-0.7035038462716744,0.5265378100028788,0.00517490574764185,0.00022410641306594718,1.0015140234844482,0.7035038462716744,0.5265378100028788,3.616947501142902
3289,-6.160407,308.15,690.1454,20344.03,1.124169,0.76671135,0.21665663,-3.956041579191662,0.9916472384970806,-0.005180701444621968,-0.00021786533610701898,-1.0016855483324685,-0.7101698046446275,0.5053106733709061,0.005180701444621968,0.00021786533610701898,1.0016855483324685,0.7101698046446275,0.5053106733709061,3.583779786603423
3290,-4.287261,283.15,670.0127,16048.956,0.1998032,0.16909239,0.28759536,-0.7196266608423294,0.9901105201480409,-0.00434297192270563,-0.00024772142101634257,-0.979184991768775,-0.8926361065340285,0.02722825433367879,0.00434297192270563,0.00024772142101634257,0.979184991768775,0.8926361065340285,0.02722825433367879,0.0788922763012829
3291,-4.1645956,288.13,670.0127,16048.957,0.19820356,0.16682373,0.28758436,-0.7110760799896975,0.9889527245905102,-0.004348056636469126,-0.0002405874222655667,-0.9763795175708081,-0.8919016015021354,0.026525091068646808,0.004348056636469126,0.0002405874222655667,0.9763795175708081,0.8919016015021354,0.026525091068646808,0.0113929473197398
3292,-4.04503,293.15,670.0127,16048.956,0.19664788,0.1646144,0.28757337,-0.702604148920252,0.9876979779286688,-0.00435358002695937,-0.00023365551551436783,-0.9732812661152059,-0.8909157147229605,0.02585006642696314,0.00435358002695937,0.00023365551551436783,0.9732812661152059,0.8909157147229605,0.02585006642696314,0.0690017816308539
3293,-3.9298048,298.15,670.0127,16048.956,0.19515234,0.16248734,0.28756246,-0.694297497740354,0.9863587847946368,-0.004359490943524863,-0.00022699685113279207,-0.9699114083984686,-0.8896779761476548,0.02520943217444337,0.004359490943524863,0.00022699685113279207,0.9699114083984686,0.8896779761476548,0.02520943217444337,0.153623019424185
3294,-3.8182383,303.15,670.0127,16048.957,0.19370799,0.16043004,0.28755158,-0.6861075150058894,0.9849286431834954,-0.00436582130804057,-0.00022057087343245447,-0.9662439905706253,-0.8881738171482957,0.02459859507133345,0.00436582130804057,0.00022057087343245447,0.9662439905706253,0.8881738171482957,0.02459859507133345,0.2437583445563764
3295,-3.7101443,308.15,670.0127,16048.956,0.19231226,0.15843913,0.28754076,-0.6780201242292268,0.9834061412971121,-0.0043725801668339,-0.0002143658874444369,-0.9622648503201727,-0.8863917784628195,0.024015828910364023,0.0043725801668339,0.0002143658874444369,0.9622648503201727,0.8863917784628195,0.024015828910364023,0.3543026014459709
3296,-3.6053514,313.15,670.0127,16048.957,0.19096293,0.15651143,0.28753,-0.670022440507714,0.9817902019226561,-0.004379777317892546,-0.00020837086395256814,-0.9579600179579429,-0.884320232991467,0.023459517789567386,0.004379777317892546,0.00020837086395256814,0.9579600179579429,0.884320232991467,0.023459517789567386,0.4770016498902518
3297,-3.5032945,318.17,670.0127,16048.956,0.18965256,0.15463655,0.2875192,-0.6620700887737399,0.9800729735257105,-0.00438745104245608,-0.0002025526122944346,-0.9532961890680219,-0.8819371122824166,0.022926049237391995,0.00438745104245608,0.0002025526122944346,0.9532961890680219,0.8819371122824166,0.022926049237391995,0.6043258628043424
3298,-3.4050257,323.15,670.0127,16048.956,0.18839458,0.15283388,0.28750855,-0.6542463586597769,0.9782751172153494,-0.0043955142205991905,-0.00019696967935099925,-0.9483175368950331,-0.8792606222073781,0.022420261840448912,0.0043955142205991905,0.00019696967935099925,0.9483175368950331,0.8792606222073781,0.022420261840448912,0.7300717469832931
3299,-2.8598247,283.15,647.143,14731.778,-0.35346162,-0.34945363,0.31427503,1.4118350463602587,1.080868217760493,-0.003914460209875577,-0.00022105148707488045,-0.841758666337231,-0.9924190156721132,0.10726648954247878,0.003914460209875577,0.00022105148707488045,0.841758666337231,0.9924190156721132,0.10726648954247878,0.208107529678136
3300,-2.7663598,288.13,647.143,14731.779,-0.3501233,-0.3458693,0.31423938,1.3879758526086983,1.0872905267890733,-0.0038913388956314265,-0.00021299323676559134,-0.8285733313743762,-0.9705726853009923,0.10276961518375591,0.0038913388956314265,0.00021299323676559134,0.8285733313743762,0.9705726853009923,0.10276961518375591,0.2751533541242632
3301,-2.6758504,293.15,647.143,14731.778,-0.34685597,-0.34236073,0.31420365,1.3641482259085889,1.0939192248288834,-0.0038677587288992177,-0.00020516781949248523,-0.8148902231528771,-0.9482310704124866,0.0983863024375035,0.0038677587288992177,0.00020516781949248523,0.8148902231528771,0.9482310704124866,0.0983863024375035,0.339087846592307
3302,-2.588872,298.17,647.143,14731.778,-0.3436802,-0.33894995,0.31416807,1.3405240160395575,1.1006796680566762,-0.003844002713353215,-0.00019763172411730096,-0.8008517645004982,-0.9256294349758176,0.09415122098651231,0.003844002713353215,0.00019763172411730096,0.8008517645004982,0.9256294349758176,0.09415122098651231,0.4103611779794631
3303,-2.5058937,303.15,647.143,14731.778,-0.340617,-0.33565938,0.3141329,1.3172836311017226,1.1074938181207867,-0.0038203514650057683,-0.00019043222589460454,-0.786610555678485,-0.9030101785390278,0.09009586460630971,0.0038203514650057683,0.00019043222589460454,0.786610555678485,0.9030101785390278,0.09009586460630971,0.4853246651064991
3304,-2.4260406,308.13,647.143,14731.779,-0.33763576,-0.33245635,0.31409785,1.294226626529976,1.1143916396334674,-0.0037967046478718383,-0.0001834992294882628,-0.7720925501112333,-0.8802514361791111,0.08618422116754279,0.0037967046478718383,0.0001834992294882628,0.7720925501112333,0.8802514361791111,0.08618422116754279,0.5503559452482465
3305,-2.3485463,313.15,647.143,14731.778,-0.3347106,-0.32931286,0.31406268,1.2711667942433469,1.1214064725738013,-0.0037729545298875833,-0.00017677124155833162,-0.7572134734853091,-0.8572245130754232,0.08238541907257284,0.0037729545298875833,0.00017677124155833162,0.7572134734853091,0.8572245130754232,0.08238541907257284,0.6130347968663179
3306,-2.274205,318.15,647.143,14731.779,-0.33187175,-0.32626206,0.3140278,1.2483707826805572,1.1284307188870557,-0.0037494689278920507,-0.00017032153075164863,-0.7421854100709154,-0.8342581882705423,0.07874338200018209,0.0037494689278920507,0.00017032153075164863,0.7421854100709154,0.8342581882705423,0.07874338200018209,0.6706000121644713
3307,-2.2025561,323.15,647.143,14731.778,-0.32910508,-0.3232882,0.31399304,1.2257450414299123,1.1354697048917872,-0.003726225025920709,-0.0001641140025187706,-0.7269825752614288,-0.8113104995654318,0.07524077457995572,0.003726225025920709,0.0001641140025187706,0.7269825752614288,0.8113104995654318,0.07524077457995572,0.7160435676734618
3308,-5.3484564,298.15,640.1065,11653.924,1.8532406,1.2732759,0.17750157,-6.714771373571185,0.9680679993782365,-0.0035338801991890547,-0.00022262192202290138,-1.0149804469276773,-0.6343569110935912,1.3619231914370202,0.0035338801991890547,0.00022262192202290138,1.0149804469276773,0.6343569110935912,1.3619231914370202,5.417781134730788
3309,-5.2618017,298.15,653.8275,13005.886,1.5609251,1.0771182,0.19213137,-5.589912847588832,0.9710109760095316,-0.0037685945663947225,-0.00022600822099668502,-1.0112578403588475,-0.6599071410184478,0.9897239190144628,0.0037685945663947225,0.00022600822099668502,1.0112578403588475,0.6599071410184478,0.9897239190144628,3.523270916906311
